Longitude;Latitude;Plotname;Plotid;Corner;Status;Location
9.49900905389582;48.4216224444748;AEG48;A43134;SE;EP;Grassland
9.49833029770419;48.4216224444748;AEG48;A43134;SW;EP;Grassland
9.50496238131151;48.4569844246252;AEG49;A43953;NE;EP;Grassland
9.50428315848848;48.4569844246252;AEG49;A43953;NW;EP;Grassland
9.50496238131151;48.4565339741748;AEG49;A43953;SE;EP;Grassland
9.50428315848848;48.4565339741748;AEG49;A43953;SW;EP;Grassland
9.46798800493666;48.4058810979252;AEG50;A38525;NE;EP;Grassland
9.46730946486334;48.4058810979252;AEG50;A38525;NW;EP;Grassland
9.46798800493666;48.4054306474748;AEG50;A38525;SE;EP;Grassland
9.46730946486334;48.4054306474748;AEG50;A38525;SW;EP;Grassland
